Период отправления;Объем кузова;Станция отправления;Станция назначения;Кол-во;Тариф
05.05.2022;138;Сарайский;Новокузнецк-Сортировочный;1;9 839,00
05.05.2022;150;Омск-Восточный;Речная;1;14 273,00
05.05.2022;138;Чапаевск;Сызрань I;1;2 914,00
05.05.2022;150;Тольятти;Богатое;1;5 652,00
05.05.2022;138;Ульяновск-Центральный;Биклянь;1;14 446,00
05.05.2022;150;Жана-Семей;Рубцовск;1;3 515,77
05.05.2022;138;Бурундай;Достык;1;6 565,14
05.05.2022;138;Кызылорда;Жинишке;1;6 946,09
05.05.2022;158;Семей;Барнаул;1;10 699,34
05.05.2022;150;Коргасын;Жинишке;1;11 424,79
05.05.2022;138;Актобе II;Магнитогорск-Грузовой;1;14 944,31
05.05.2022;138;Кутузово-Новое;Гатово;1;7 358,41
05.05.2022;157,2;Гвардейск;Каунас;1;8 455,20
05.05.2022;150;Гвардейск;Каунас;1;8 455,20
05.05.2022;138;Кутузово-Новое;Ивацевичи;1;24 834,75
05.05.2022;138;Аламедин;Жинишке;1;28 047,52
05.05.2022;138;Оросительный;Ачинск II;1;19 705,00
05.05.2022;138;Низовка;Ярославль-Главный;1;21 710,00
05.05.2022;138;Мекензиевы Горы;Усть-Лабинская;1;31 420,00
05.05.2022;138;Электросталь;Павловский Посад;1;1 171,00
05.05.2022;138;Голицыно;Обнинское;1;1 965,00
05.05.2022;150;Марк;Егорьевск I;1;4 439,00
05.05.2022;138;Калуга I;Сборная-Угольная;1;6 378,00
05.05.2022;138;Очаково I;Орехово-Зуево;1;7 686,00
05.05.2022;150;Очаково I;Игоревская;1;10 307,00
05.05.2022;138;Карачев;Рышково;1;12 530,00
05.05.2022;138;Санкт-Петербург-Тов.-Московский;Пустынька;1;1 152,00
05.05.2022;138;Новый Порт (эксп.);Пустынька;1;2 308,00
05.05.2022;138;Ручьи;Пустынька;1;2 308,00
05.05.2022;138;Лужская (эксп.);Новолисино;1;5 652,00
05.05.2022;138;Среднерогатская;Шарья;1;18 453,00
05.05.2022;138;Среднерогатская;Шарья;1;18 453,00
05.05.2022;138;Комсомольск-Мурманский;Сегежа;1;28 810,00
05.05.2022;138;Трофимовский II;Анисовка;1;1 173,00
05.05.2022;138;Екатеринбург-Сортировочный;Речная;1;9 839,00
05.05.2022;138;Шувакиш;Смычка;1;10 262,00
05.05.2022;138;Кольцово;Речная;1;10 307,00
05.05.2022;138;Кольцово;Речная;1;10 307,00
05.05.2022;138;Верхняя;Заячья Горка;1;10 382,00
05.05.2022;138;Шувакиш;Сукманы;1;12 556,00
05.05.2022;138;Первоуральск;Сукманы;1;12 718,00
05.05.2022;150;Верхняя;Речная;1;12 788,00
05.05.2022;138;Черный Мыс;Речная;1;32 118,00
05.05.2022;138;Когалым;Речная;1;35 830,00
05.05.2022;138;Сыктывкар;Межег;1;4 615,00
05.05.2022;138;Архангельск-Город;Ярославль-Главный;1;22 776,00
05.05.2022;138;Архангельск-Город;Шарья;1;24 874,00
05.05.2022;150;Архангельск-Город;Шарья;1;24 874,00
05.05.2022;138;Архангельск;Ворсма;1;30 958,00
05.05.2022;138;Махачкала;Махачкала;1;60,00
05.05.2022;150;Ростов-Западный;Ростов-Товарный;1;641,00
05.05.2022;150;Азов;Ростов-Товарный;1;1 467,00
05.05.2022;138;Динская;Тихонький (обп);1;1 531,00
05.05.2022;138;Динская;Усть-Лабинская;1;2 652,00
05.05.2022;138;Светлоград;Плаксейка;1;8 552,00
05.05.2022;122;Скачки;Тихонький (обп);1;9 660,00
05.05.2022;138;Скачки;Тихонький (обп);1;9 660,00
05.05.2022;138;Темрюк;Кубанская;1;10 307,00
05.05.2022;138;Темрюк;Кубанская;1;10 307,00
05.05.2022;138;Азов;Татьянка;1;15 323,00
05.05.2022;138;Светлоград;Махачкала;1;16 740,00
05.05.2022;138;Дербент;Богословская;1;17 025,00
05.05.2022;138;Валуйки;Крупенниково;1;7 674,00
05.05.2022;138;Валуйки;Крупенниково;1;7 674,00
05.05.2022;138;Валуйки;Крупенниково;1;7 674,00
05.05.2022;138;Валуйки;Плавица;1;18 339,00
05.05.2022;122;Валуйки;Промгипсовая;1;24 272,00
05.05.2022;138;Металлургическая;Речная;1;4 145,00
05.05.2022;150;Мекензиевы Горы;Шедок;1;42 750,00
05.05.2022;158;Имамназар (эксп.);Жинишке;1;63 049,18
05.05.2022;138;Мекензиевы Горы;Тоннельная;1;26 942,00
05.05.2022;138;Мекензиевы Горы;Тоннельная;1;26 942,00
05.05.2022;138;Кутузово-Новое;Гатово;1;7 358,41
05.05.2022;138;Мекензиевы Горы;Богословская;1;37 029,00
05.05.2022;150;Мекензиевы Горы;Джанкой;1;13 185,00
05.05.2022;138;Мекензиевы Горы;Лабинская;1;39 642,00
05.05.2022;122;Кутузово-Новое;Гатово;1;7 578,41
05.05.2022;150;Мекензиевы Горы;Шедок;1;42 750,00
05.05.2022;150;Мекензиевы Горы;Шедок;1;42 750,00
05.05.2022;138;Мекензиевы Горы;Луковский;1;49 749,00
05.05.2022;138;Кутузово-Новое;Гатово;1;6 067,41
05.05.2022;138;Мекензиевы Горы;Луковский;1;49 749,00
05.05.2022;114;Серхетабат;Петропавловск;1;61 585,64
05.05.2022;138;Мекензиевы Горы;Шедок;1;25 712,00
05.05.2022;138;Мекензиевы Горы;Шедок;1;42 750,00
05.05.2022;138;Мекензиевы Горы;Лабинская;1;39 642,00
05.05.2022;138;Кольцово;Кедровка;1;1 231,00
05.05.2022;138;Апшерон;Хырдалан;1;2 067,08
05.05.2022;138;Зиемельблазма;Каунас;1;7 993,49
06.05.2022;138;Бурундай;Алейская;1;5 652,00
06.05.2022;150;Гаджи Зейналабдин;Сумгаит;1;2 500,00
06.05.2022;138;Гаджи Зейналабдин;Дагестанские Огни;1;11 564,26
06.05.2022;138;Речица;Рышково;1;26 092,14
06.05.2022;138;Черемхово;Перевоз;1;4 105,00
06.05.2022;150;Ижевск;Биклянь;1;5 652,00
06.05.2022;138;Новосибирск-Западный;Инская;1;885,00
06.05.2022;150;Гаджи Зейналабдин;Сумгаит;1;2 500,00
06.05.2022;138;Алматы 1;Алейская;1;12 967,20
06.05.2022;138;Кутузово-Новое;Мосты;1;22 504,18
06.05.2022;138;Кутузово-Новое;Мосты;1;25 220,18
06.05.2022;138;Базаиха;Лесосибирск;1;12 556,00
06.05.2022;138;Улаанбаатар-1;Киренга;1;51 901,00
06.05.2022;138;Кресты;Обнинское;1;2 308,00
06.05.2022;138;Кресты;Обнинское;1;2 308,00
06.05.2022;138;Марк;Орехово-Зуево;1;3 580,00
06.05.2022;138;Голицыно;Ногинск;1;16 754,00
06.05.2022;138;Промгипсовая;Орехово-Зуево;1;13 418,00
06.05.2022;138;Мурманск;Ваенга;1;1 691,00
06.05.2022;150;Сортавала;Нигозеро;1;9 563,00
06.05.2022;138;Колпино;Шарья;1;17 916,00
06.05.2022;138;Новый Порт (эксп.);Шарья;1;23 888,00
06.05.2022;138;Кольцово;Кедровка;1;1 330,00
06.05.2022;138;Череповец II;Печаткино;1;4 506,00
06.05.2022;138;Низовка;Моршанск;1;36 780,00
06.05.2022;138;Белореченская;Лабинская;1;2 998,00
06.05.2022;138;Адлер;Кубанская;1;7 173,00
06.05.2022;138;Адлер;Прохладная;1;16 740,00
06.05.2022;120;Адлер;Тихонький (обп);1;21 919,00
06.05.2022;138;Каменская;Речная;1;22 709,00
06.05.2022;138;Гыпджак;Жинишке;1;9 909,07
06.05.2022;138;Назарбек;Достык;1;17 628,60
06.05.2022;138;Назарбек;Достык;1;17 628,60
06.05.2022;138;Янгиер;Сулы;1;22 148,26
06.05.2022;138;Янгиер;Риддер;1;22 451,61
06.05.2022;158;Челябинск-Главный;Речная;1;6 861,00
06.05.2022;138;Кутузово-Новое;Гатово;1;5 832,42
06.05.2022;138;Кутузово-Новое;Гатово;1;5 832,42
06.05.2022;138;Кутузово-Новое;Гатово;1;5 832,42
06.05.2022;138;Сочи;Тихонький (обп);1;7 285,00
06.05.2022;138;Сочи;Тихонький (обп);1;7 285,00
06.05.2022;138;Сочи;Тихонький (обп);1;6 607,00
06.05.2022;138;Шершни;Речная;1;6 669,00
06.05.2022;138;Чемской;Иня-Восточная;1;1 330,00
06.05.2022;138;Ярославль;Шарья;1;10 785,00
06.05.2022;138;Нижнеувельская;Речная;1;7 686,00
06.05.2022;138;Нижнеувельская;Речная;1;7 686,00
06.05.2022;150;Сороковая;Никель;1;21 534,83
06.05.2022;138;Кольцово;Речная;1;10 307,00
06.05.2022;138;Нижнеувельская;Речная;1;7 686,00
06.05.2022;150;Нижнеувельская;Речная;1;7 686,00
06.05.2022;150;Нижнеувельская;Речная;1;7 686,00
06.05.2022;138;Псков-Товарный;Печоры-Псковские;1;1 335,00
06.05.2022;138;Подгорное;Валуйки;1;5 383,00
06.05.2022;138;Подгорное;Валуйки;1;5 383,00
06.05.2022;157,2;Очаково I;Люберцы I;1;6 669,00
06.05.2022;150;Лобня;Дягилево;1;7 730,00
06.05.2022;138;Находка (эксп.);Находка-Восточная;1;423,00
06.05.2022;138;Хабаровск II;Арга;1;13 366,00
06.05.2022;138;Верещагино;Заячья Горка;1;11 852,00
06.05.2022;138;Архангельск;Шарья;1;18 537,00
06.05.2022;138;Узловая I;Промгипсовая;1;1 046,00
06.05.2022;138;Узловая I;Промгипсовая;1;1 046,00
06.05.2022;150;Пермь-Сортировочная;Соликамск;1;9 074,00
06.05.2022;138;Грозный;Речная;1;32 962,00
06.05.2022;138;Абакан;Черногорские Копи;1;861,00
06.05.2022;138;Абакан;Черногорские Копи;1;861,00
06.05.2022;138;Верхняя Терраса;Тихоново;1;20 576,00
06.05.2022;138;Черный Мыс;Речная;1;32 118,00
06.05.2022;158;Екатеринославка;Арга;1;3 990,00
06.05.2022;150;Алматы 2;Барнаул;1;16 766,84
06.05.2022;138;Залесье;Рыбное;1;27 316,87
06.05.2022;138;Махачкала;Речная;1;32 962,00
06.05.2022;138;Лянгасово;Мураши;1;3 481,00
06.05.2022;138;Актобе II;Косяковка;1;11 882,65
06.05.2022;138;Илийская;Топчиха;1;14 551,41
06.05.2022;138;Заудинский;Онохой;1;783,00
06.05.2022;138;Семей;Рубцовск;1;2 727,63
06.05.2022;138;Кызылсай;Жинишке;1;15 940,07
06.05.2022;138;Гайдамак;Уссурийск;1;3 383,00
06.05.2022;138;Успенская;Им. Максима Горького;1;28 306,00
06.05.2022;138;Рыжковичи;Белгород;1;21 492,99
06.05.2022;158;Успенская;Им. Максима Горького;1;28 306,00
06.05.2022;138;Успенская;Карповская;1;28 306,00
06.05.2022;138;Успенская;Им. Максима Горького;1;28 306,00
06.05.2022;138;Алматы 2;Речная;1;24 731,40
06.05.2022;138;Ростов-Западный;Котлубань;1;13 284,00
06.05.2022;138;Мекензиевы Горы;Лабинская;1;39 642,00
06.05.2022;138;Алматы 1;Магнитогорск-Грузовой;1;17 925,62
06.05.2022;150;Мекензиевы Горы;Шедок;1;42 750,00
06.05.2022;138;Белые Столбы;Ногинск;1;5 642,00
06.05.2022;138;Белые Столбы;Орехово-Зуево;1;4 615,00
06.05.2022;138;Белые Столбы;Промгипсовая;1;4 681,00
06.05.2022;138;Белые Столбы;Промгипсовая;1;5 143,00
06.05.2022;138;Илецк I;Жинишке;1;2 500,00
06.05.2022;150;Тула I-Курская;Егорьевск I;1;7 384,00
06.05.2022;138;Тула I-Курская;Промгипсовая;1;2 696,00
06.05.2022;150;Саперная;Нигозеро;1;8 889,00
06.05.2022;138;Микунь;Койты;1;2 374,00
06.05.2022;138;Бологое-Московское;Куженкино;1;724,00
06.05.2022;138;Кавказская;Передовая;1;2 696,00
06.05.2022;138;Мырза;Речная;1;30 717,60
06.05.2022;138;Кресты;Обнинское;1;2 308,00
06.05.2022;138;Жана-Семей;Риддер;1;4 565,61
06.05.2022;138;Петрозаводск;Сегежа;1;7 686,00
06.05.2022;138;Кунцево II;Ногинск;1;5 523,00
06.05.2022;150;Ульяновск-Центральный;Биклянь;1;13 982,00
06.05.2022;158;Ульяновск-Центральный;Биклянь;1;13 982,00
06.05.2022;150;Омск-Восточный;Речная;1;14 273,00
06.05.2022;138;Ульяновск-Центральный;Биклянь;1;14 446,00
06.05.2022;138;Кутузово-Новое;Мосты;1;22 504,18
06.05.2022;138;Киров-Котласский;Мураши;1;3 383,00
06.05.2022;138;Успенская;Карповская;1;28 306,00
06.05.2022;150;Ветласян;Низовка;1;14 477,00
06.05.2022;138;Сосногорск;Койты;1;9 074,00
06.05.2022;122;Галаба (эксп.);Костанай;1;40 139,67
06.05.2022;122;Галаба (эксп.);Костанай;1;40 139,67
06.05.2022;122;Галаба (эксп.);Костанай;1;40 139,67
06.05.2022;138;Санкт-Петербург-Сорт.-Московский;Пустынька;1;1 730,00
07.05.2022;138;Гыпджак;Арал Тенизи;1;10 285,24
07.05.2022;138;Апшерон;Дагестанские Огни;1;13 509,37
07.05.2022;138;Брест-Центральный (эксп.);Ивацевичи;1;4 371,50
07.05.2022;138;Брест-Центральный (эксп.);Гатово;1;8 753,81
07.05.2022;138;Брест-Центральный (эксп.);Речица;1;11 091,33
07.05.2022;138;Дзержинская-Новая;Ивацевичи;1;23 323,75
07.05.2022;138;Лесосибирск;Ачинск II;1;13 624,00
